,programevent_id,name_de,eventbegin,channel,market,turnover
85,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,section-win,2839.2259615384614
86,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,standard,81335.55622732769
87,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,goal-scorer,1772.1492537313434
88,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,section-win,2839.2259615384614
89,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,points-more-less-rest-halftime,2913.734969325153
90,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,score-both,4146.590052146009
91,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,section-points-more-less,15023.112005108556
92,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,handicap,15023.112005108556
93,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,point-bet,4146.590052146009
94,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,goal-scorer,1699.333333333333
95,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,points-more-less-than,4146.590052146009
96,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,standard,81335.55622732769
97,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,points-more-less-than,15023.112005108556
98,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,points-more-less-rest,6846.877604166668
99,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,point-bet,1817.5754189944132
100,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,double-chance,7353.381062355658
101,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,next-point,7414.608325449385
102,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,standard,15023.112005108556
103,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,points-more-less-rest,15023.112005108556
104,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,points-more-less-rest-halftime,3548.636625119847
105,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,standard-rest,4982.312913907284
106,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,double-chance,15023.112005108556
107,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,next-point-halftime,1957.8
108,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,handicap,7237.132113821138
109,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,next-point,4146.590052146009
110,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,score-both,15023.112005108556
111,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,section-win,1457.4
112,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,totals-team-wins,15023.112005108556
113,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,section-win,2805.317073170732
114,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,standard-rest,4146.590052146009
115,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,section-points-more-less,4146.590052146009
116,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,goal-scorer-team-wins,4146.590052146009
117,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,section-win,2542.3793103448274
118,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,totals-team-wins,4146.590052146009
119,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,points-more-less-rest,15023.112005108556
120,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,handicap,15023.112005108556
121,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,points-more-less-rest-halftime,3548.636625119847
122,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,standard,81335.55622732769
123,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,team-scores,4146.590052146009
124,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,points-more-less-than,4146.590052146009
125,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,goal-scorer,1772.1492537313434
126,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,section-points-more-less,15023.112005108556
127,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,next-point-halftime,2412.75
128,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,standard-rest,4227.644444444444
129,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,points-more-less-rest,6846.877604166668
130,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,next-point,4146.590052146009
131,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,standard-rest-halftime,1516.74
132,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,double-chance,7353.381062355658
133,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,points-more-less-than,15023.112005108556
134,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,point-bet,4146.590052146009
135,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,handicap,7237.132113821138
136,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,score-both,15023.112005108556
137,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,goal-scorer,1715.8826086956522
138,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,team-points-more-less,1147.0
139,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,team-points-more-less,1481.333333333333
140,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,double-chance,15023.112005108556
141,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,score-both,4146.590052146009
142,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,head-to-head,1926.5977653631282
143,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,next-point,7414.608325449385
144,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,point-bet,1817.5754189944132
145,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,standard,15023.112005108556
146,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,points-more-less-rest-halftime,2913.734969325153
147,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,next-point-halftime,1554.666666666667
148,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,next-point,7414.608325449385
149,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,standard,15023.112005108556
150,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,double-chance,7353.381062355658
151,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,next-point-halftime,2330.333333333333
152,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,section-points-more-less,15023.112005108556
153,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,next-point,4146.590052146009
154,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,goal-scorer,1715.8826086956522
155,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,points-more-less-than,4146.590052146009
156,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,point-bet,4146.590052146009
157,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,points-more-less-rest-halftime,3548.636625119847
158,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,handicap,7237.132113821138
159,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,handicap,15023.112005108556
160,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,score-both,4146.590052146009
161,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,points-more-less-than,15023.112005108556
162,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,score-both,15023.112005108556
163,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,points-more-less-rest,15023.112005108556
164,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,standard-rest,4116.578947368421
165,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,double-chance,15023.112005108556
166,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,section-win,1845.7777777777774
167,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,standard,81335.55622732769
168,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,points-more-less-rest,6846.877604166668
169,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,goal-scorer,1885.4761904761906
170,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,section-points-more-less,4146.590052146009
171,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,points-more-less-rest-halftime,2196.333333333333
172,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,point-bet,1817.5754189944132
173,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,section-win,2839.2259615384614
174,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,score-both,15023.112005108556
175,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,points-more-less-than,4146.590052146009
176,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,points-more-less-rest-halftime,2913.734969325153
177,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,next-point,7414.608325449385
178,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,double-chance,15023.112005108556
179,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,next-point,4146.590052146009
180,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,next-point-halftime,2262.9473684210525
181,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,points-more-less-rest-halftime,3548.636625119847
182,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,standard,15023.112005108556
183,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,points-more-less-than,15023.112005108556
184,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,handicap,7237.132113821138
185,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,points-more-less-rest,6846.877604166668
186,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,standard,81335.55622732769
187,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,point-bet,4146.590052146009
188,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,section-win,2180.153846153846
189,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,standard-rest,3653.625
190,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,section-points-more-less,15023.112005108556
191,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,handicap,15023.112005108556
192,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,double-chance,7353.381062355658
193,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,score-both,4146.590052146009
194,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,section-win,2633.5348837209303
195,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,goal-scorer,1416.888888888889
196,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,points-more-less-rest,15023.112005108556
197,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,first-scorer,4146.590052146009
198,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,point-bet,13994.778554778557
199,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,point-bet,4146.590052146009
200,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,score-both,4146.590052146009
201,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,section-win,3313.488888888889
202,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,goal-scorer-team-wins,4146.590052146009
203,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,next-point,9993.72312703583
204,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,double-chance,13994.778554778557
205,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,next-point-halftime,4502.125
206,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,points-more-less-rest-halftime,3548.636625119847
207,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,next-point,4146.590052146009
208,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,double-chance,7353.381062355658
209,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,points-more-less-rest-halftime,3598.5064102564097
210,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,next-point-halftime,3222.0
211,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,goal-scorer,1912.666666666667
212,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,section-points-more-less,13994.778554778557
213,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,standard-rest,6634.5161290322585
214,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,standard,13994.778554778557
215,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,points-more-less-rest,13994.778554778557
216,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,team-scores,4146.590052146009
217,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,goal-scorer,3267.285714285714
218,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,halftime-fulltime,1540.0704225352113
219,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,halftime-fulltime,13994.778554778557
220,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,score-both,13994.778554778557
221,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,head-to-head,1850.125
222,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,points-more-less-rest,11002.960784313726
223,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,standard,81335.55622732769
224,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,points-more-less-than,4146.590052146009
225,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,points-more-less-than,13994.778554778557
226,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,section-points-more-less,4146.590052146009
227,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,handicap,15994.931818181818
228,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,totals-team-wins,4146.590052146009
229,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,totals-team-wins,13994.778554778557
230,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,handicap,13994.778554778557
231,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,section-win,3419.5
232,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,team-points-more-less,2168.0
233,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,standard-rest,4982.312913907284
234,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,score-both,4146.590052146009
235,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,handicap,15023.112005108556
236,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,handicap,10727.748743718594
237,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,goal-scorer,2065.072727272727
238,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,points-more-less-than,15023.112005108556
239,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,point-bet,4146.590052146009
240,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,points-more-less-rest,15023.112005108556
241,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,double-chance,9835.06852248394
242,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,next-point-halftime,2510.195652173913
243,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,halftime-fulltime,15023.112005108556
244,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,section-points-more-less,15023.112005108556
245,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,head-to-head,1956.6986301369864
246,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,points-more-less-rest-halftime,3548.636625119847
247,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,points-more-less-rest-halftime,2913.734969325153
248,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,halftime-fulltime,1540.0704225352113
249,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,double-chance,15023.112005108556
250,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,section-points-more-less,4146.590052146009
251,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,next-point,4146.590052146009
