,programevent_id,name_de,eventbegin,channel,market,turnover
46,190001810,Bayern München - Bayer Leverkusen,2017-08-18 20:38:08,Online,correct-score-live,2365.0
47,190001810,Bayern München - Bayer Leverkusen,2017-08-18 20:38:08,Retail,standard-rest-halftime,1313.7272727272727
48,190001810,Bayern München - Bayer Leverkusen,2017-08-18 20:38:08,Online,standard-rest-halftime,4529.206319702602
49,190001810,Bayern München - Bayer Leverkusen,2017-08-18 20:38:08,Online,section-win,4529.206319702602
50,190001810,Bayern München - Bayer Leverkusen,2017-08-18 20:38:08,Retail,section-win,1313.7272727272727
51,190001810,Bayern München - Bayer Leverkusen,2017-08-18 20:38:08,Online,halftime-fulltime,1566.333333333333
52,190001810,Bayern München - Bayer Leverkusen,2017-08-18 20:38:08,Online,team-to-win-to-nil,4529.206319702602
53,190001810,Bayern München - Bayer Leverkusen,2017-08-18 20:38:08,Online,points-more-less-rest-halftime,4529.206319702602
54,190001810,Bayern München - Bayer Leverkusen,2017-08-18 20:38:08,Online,number-of-points-2,4529.206319702602
55,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,standard,1046.0
56,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,next-point-halftime,2158.5
57,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,custom-place-yes-no,2158.5
58,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,score-both,2158.5
59,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,score-both-halftime,2158.5
60,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,goal-scorer-team-wins,2158.5
61,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,totals-team-wins,2303.5
62,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,points-more-less-rest,3380.666666666666
63,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,team-scores,2158.5
64,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,points-more-less-than,2158.5
65,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,point-bet,2341.0
66,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,goal-scorer,2158.5
67,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,points-more-less-rest,3380.666666666666
68,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,points-more-less-than,2158.5
69,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,point-bet,2341.0
70,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,double-chance,2158.5
71,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,section-win,2158.5
72,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,handicap,2158.5
73,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,score-both,2158.5
74,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,next-point,2755.75
75,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,next-point-halftime,2158.5
76,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,next-point,2755.75
77,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,section-points-more-less,1954.0
78,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,section-points-more-less,1954.0
79,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,head-to-head,2158.5
80,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,points-more-less-rest-halftime,2185.5
81,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,points-more-less-rest-halftime,2185.5
82,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,double-chance,2158.5
83,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,standard-rest,2029.0
84,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,handicap,2158.5
85,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Retail,section-win,2158.5
86,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,standard,1046.0
87,190002810,1899 Hoffenheim - Werder Bremen,2017-08-19 15:30:10,Online,goal-scorer,2158.5
88,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,section-win,2158.5
89,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,points-more-less-rest-halftime,2185.5
90,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,score-both,2158.5
91,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,section-points-more-less,1954.0
92,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,handicap,2158.5
93,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,point-bet,2341.0
94,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,goal-scorer,2158.5
95,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,points-more-less-than,2158.5
96,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,standard,1046.0
97,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,points-more-less-than,2158.5
98,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,points-more-less-rest,3380.666666666666
99,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,point-bet,2341.0
100,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,double-chance,2158.5
101,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,next-point,2755.75
102,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,standard,1046.0
103,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,points-more-less-rest,3380.666666666666
104,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,points-more-less-rest-halftime,2185.5
105,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,standard-rest,2029.0
106,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,double-chance,2158.5
107,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,next-point-halftime,2158.5
108,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,handicap,2158.5
109,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,next-point,2755.75
110,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Retail,score-both,2158.5
111,190002510,Hamburger SV - FC Augsburg,2017-08-19 15:30:15,Online,section-win,2158.5
112,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,totals-team-wins,2303.5
113,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,section-win,2158.5
114,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,standard-rest,2029.0
115,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,section-points-more-less,1954.0
116,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,goal-scorer-team-wins,2158.5
117,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,section-win,2158.5
118,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,totals-team-wins,2303.5
119,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,points-more-less-rest,3380.666666666666
120,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,handicap,2158.5
121,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,points-more-less-rest-halftime,2185.5
122,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,standard,1046.0
123,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,team-scores,2158.5
124,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,points-more-less-than,2158.5
125,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,goal-scorer,2158.5
126,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,section-points-more-less,1954.0
127,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,next-point-halftime,2158.5
128,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,standard-rest,2029.0
129,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,points-more-less-rest,3380.666666666666
130,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,next-point,2755.75
131,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,standard-rest-halftime,2298.6666666666665
132,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,double-chance,2158.5
133,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,points-more-less-than,2158.5
134,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,point-bet,2341.0
135,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,handicap,2158.5
136,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,score-both,2158.5
137,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,goal-scorer,2158.5
138,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,team-points-more-less,2158.5
139,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,team-points-more-less,2158.5
140,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,double-chance,2158.5
141,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,score-both,2158.5
142,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,head-to-head,2158.5
143,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,next-point,2755.75
144,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,point-bet,2341.0
145,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Retail,standard,1046.0
146,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,points-more-less-rest-halftime,2185.5
147,190002910,VfL Wolfsburg - Borussia Dortmund ,2017-08-19 15:31:35,Online,next-point-halftime,2158.5
148,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,next-point,2755.75
149,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,standard,1046.0
150,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,double-chance,2158.5
151,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,next-point-halftime,2158.5
152,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,section-points-more-less,1954.0
153,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,next-point,2755.75
154,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,goal-scorer,2158.5
155,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,points-more-less-than,2158.5
156,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,point-bet,2341.0
157,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,points-more-less-rest-halftime,2185.5
158,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,handicap,2158.5
159,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,handicap,2158.5
160,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,score-both,2158.5
161,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,points-more-less-than,2158.5
162,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,score-both,2158.5
163,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,points-more-less-rest,3380.666666666666
164,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,standard-rest,2029.0
165,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,double-chance,2158.5
166,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,section-win,2158.5
167,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,standard,1046.0
168,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,points-more-less-rest,3380.666666666666
169,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,goal-scorer,2158.5
170,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,section-points-more-less,1954.0
171,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Online,points-more-less-rest-halftime,2185.5
172,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,point-bet,2341.0
173,190002610,Hertha BSC - VfB Stuttgart,2017-08-19 15:32:03,Retail,section-win,2158.5
174,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,score-both,2158.5
175,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,points-more-less-than,2158.5
176,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,points-more-less-rest-halftime,2185.5
177,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,next-point,2755.75
178,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,double-chance,2158.5
179,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,next-point,2755.75
180,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,next-point-halftime,2158.5
181,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,points-more-less-rest-halftime,2185.5
182,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,standard,1046.0
183,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,points-more-less-than,2158.5
184,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,handicap,2158.5
185,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,points-more-less-rest,3380.666666666666
186,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,standard,1046.0
187,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,point-bet,2341.0
188,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,section-win,2158.5
189,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,standard-rest,2029.0
190,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,section-points-more-less,1954.0
191,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,handicap,2158.5
192,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,double-chance,2158.5
193,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,score-both,2158.5
194,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,section-win,2158.5
195,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Online,goal-scorer,2158.5
196,190002410,FSV Mainz 05 - Hannover 96,2017-08-19 15:32:43,Retail,points-more-less-rest,3380.666666666666
197,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,first-scorer,4492.0
198,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,point-bet,1633.5
199,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,point-bet,1633.5
200,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,score-both,4492.0
201,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,section-win,4492.0
202,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,goal-scorer-team-wins,4492.0
203,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,next-point,4492.0
204,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,double-chance,4492.0
205,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,next-point-halftime,4492.0
206,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,points-more-less-rest-halftime,4628.857142857143
207,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,next-point,4492.0
208,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,double-chance,4492.0
209,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,points-more-less-rest-halftime,4628.857142857143
210,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,next-point-halftime,4492.0
211,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,goal-scorer,4492.0
212,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,section-points-more-less,3759.0
213,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,standard-rest,4492.0
214,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,standard,3500.9
215,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,points-more-less-rest,6548.666666666668
216,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,team-scores,7295.333333333332
217,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,goal-scorer,4492.0
218,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,halftime-fulltime,4492.0
219,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,halftime-fulltime,4492.0
220,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,score-both,4492.0
221,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,head-to-head,4492.0
222,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,points-more-less-rest,6548.666666666668
223,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,standard,3500.9
224,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,points-more-less-than,4492.0
225,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,points-more-less-than,4492.0
226,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,section-points-more-less,3759.0
227,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,handicap,4492.0
228,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,totals-team-wins,2559.6
229,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,totals-team-wins,2559.6
230,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Retail,handicap,4492.0
231,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,section-win,4492.0
232,190002310,Schalke 04 - RB Leipzig,2017-08-19 18:32:30,Online,team-points-more-less,1113.0
233,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,standard-rest,2029.0
234,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,score-both,2158.5
235,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,handicap,2158.5
236,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,handicap,2158.5
237,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,goal-scorer,2158.5
238,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,points-more-less-than,2158.5
239,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,point-bet,2341.0
240,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,points-more-less-rest,3380.666666666666
241,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,double-chance,2158.5
242,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,next-point-halftime,2158.5
243,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,halftime-fulltime,2158.5
244,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,section-points-more-less,1954.0
245,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,head-to-head,2158.5
246,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,points-more-less-rest-halftime,2185.5
247,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,points-more-less-rest-halftime,2185.5
248,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,halftime-fulltime,2158.5
249,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,double-chance,2158.5
250,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,section-points-more-less,1954.0
251,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,next-point,2755.75
252,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,next-point,2755.75
253,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,standard,1046.0
254,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,team-scores,2158.5
255,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,section-win,2158.5
256,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,section-win,2158.5
257,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,score-both,2158.5
258,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,next-point-halftime,2158.5
259,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Retail,point-bet,2341.0
260,190002710,SC Freiburg  - Eintracht Frankfurt,2017-08-20 15:31:54,Online,standard,1046.0
